subid	trial	img	categ	cond	rep	answer	trialdur	acc	rt	resp	group	block	ITI
25	48	fields16.jpg	fields	B	24	yes	0.999959	1	0.398348093032837	k	0	4	3.5
25	49	waterfalls24.jpg	waterfalls	X	25	no	1.000098	1	1.25036454200745	j	0	4	2
25	50	lighthouses56.jpg	lighthouses	X	26	yes	0.999937	1	0.608498096466064	k	0	4	2
25	51	bridges14.jpg	bridges	A	25	yes	0.999927	1	0.646540880203247	k	0	4	2
25	52	fields29.jpg	fields	B	25	yes	0.999938	1	0.539598941802979	k	0	4	3.5
25	53	beaches37.jpg	beaches	A	24	yes	0.999887	1	0.576673746109009	k	0	4	3.5
25	54	marshes14.jpg	marshes	B	24	no	0.999941	1	0.696865320205688	j	0	4	3.5
25	55	forests3.jpg	forests	X	27	no	0.999946	1	0.548857927322388	j	0	4	2
25	56	waterfalls33.jpg	waterfalls	X	26	no	0.999883	1	0.465921640396118	j	0	4	3.5
25	57	mountains31.jpg	mountains	X	25	no	0.999895	1	0.478859901428223	j	0	4	3.5
25	58	canyons23.jpg	canyons	X	27	no	0.999943	1	0.51199197769165	j	0	4	2
25	59	waterfalls12.jpg	waterfalls	X	27	no	0.999948	1	0.724989891052246	j	0	4	2
25	60	parks35.jpg	parks	A	24	yes	0.999952	1	1.18721485137939	k	0	4	5
25	61	lakes1.jpg	lakes	B	24	yes	0.999951	1	0.545216083526611	k	0	4	2
25	62	mountains41.jpg	mountains	X	26	no	0.999901	1	0.697252988815308	j	0	4	5
25	63	deserts27.jpg	deserts	X	25	no	0.999915	1	0.899370908737183	j	0	4	5
25	64	beaches41.jpg	beaches	A	25	yes	0.999973	1	0.779473304748535	k	0	4	5
25	65	marshes26.jpg	marshes	B	25	no	0.999931	1	0.633553743362427	j	0	4	3.5
25	66	bridges44.jpg	bridges	A	26	yes	0.999935	1	0.547651767730713	k	0	4	3.5
25	67	fields26.jpg	fields	B	26	yes	0.999803	1	0.52572226524353	k	0	4	3.5
25	68	deserts49.jpg	deserts	X	26	no	0.999873	1	0.752753496170044	j	0	4	3.5
25	69	parks41.jpg	parks	A	25	yes	0.999629	1	0.535879373550415	k	0	4	2
25	70	lakes18.jpg	lakes	B	25	yes	0.999595	1	0.683861017227173	k	0	4	2
25	71	beaches17.jpg	beaches	A	26	yes	0.999986	1	0.507922410964966	k	0	4	2
25	72	marshes17.jpg	marshes	B	26	no	0.99962	1	0.83292031288147	j	0	4	3.5
25	73	deserts13.jpg	deserts	X	27	no	0.999948	1	0.622084856033325	j	0	4	3.5
25	74	parks33.jpg	parks	A	26	yes	0.999978	0	0.7041175365448	j	0	4	2
25	75	lakes25.jpg	lakes	B	26	yes	0.999968	1	0.580233573913574	k	0	4	2
25	76	lighthouses39.jpg	lighthouses	X	27	yes	0.999904	1	0.521271705627441	k	0	4	2
25	77	mountains17.jpg	mountains	X	27	no	0.99996	1	0.624319553375244	j	0	4	3.5
25	78	beaches48.jpg	beaches	A	27	yes	1.000368	1	1.08639144897461	k	0	4	2
25	79	marshes28.jpg	marshes	B	27	no	0.999978	1	0.535459518432617	j	0	4	2
25	80	bridges56.jpg	bridges	A	27	yes	0.999998	1	0.41350245475769	k	0	4	5
25	81	fields35.jpg	fields	B	27	yes	1.000013	1	0.461625576019287	k	0	4	3.5
25	82	parks42.jpg	parks	A	27	yes	1.000018	1	0.442669868469238	k	0	4	5
25	83	lakes46.jpg	lakes	B	27	yes	0.999962	1	0.479813575744629	k	0	4	3.5
25	0	parks17.jpg	parks	A	28	yes	0.999906	1	0.678961753845215	k	0	5	5
25	1	bridges53.jpg	bridges	A	28	yes	0.999994	1	0.587926626205444	k	0	5	2
25	2	fields53.jpg	fields	B	28	yes	0.999867	1	0.680438280105591	k	0	5	3.5
25	3	parks40.jpg	parks	A	29	yes	1.00001	1	0.563126564025879	k	0	5	5
25	4	fields33.jpg	fields	B	29	yes	0.999999	1	0.55228853225708	k	0	5	5
25	5	deserts52.jpg	deserts	X	28	no	0.999945	1	0.585435628890991	j	0	5	5
25	6	marshes4.jpg	marshes	B	28	no	0.999961	1	0.653470993041992	j	0	5	3.5
25	7	lakes2.jpg	lakes	B	28	yes	0.999991	1	0.689659595489502	k	0	5	2
25	8	beaches33.jpg	beaches	A	28	yes	1.000023	1	0.534565925598145	k	0	5	2
25	9	canyons6.jpg	canyons	X	28	no	1.000043	1	0.687763690948486	j	0	5	2
25	10	beaches42.jpg	beaches	A	29	yes	1.000022	0	0.913755655288696	j	0	5	2
25	11	lakes30.jpg	lakes	B	29	yes	1.000011	1	0.552777767181396	k	0	5	3.5
25	12	forests17.jpg	forests	X	28	no	0.999905	1	0.56618070602417	j	0	5	3.5
25	13	mountains43.jpg	mountains	X	28	no	1.000021	1	0.649918556213379	j	0	5	3.5
25	14	deserts17.jpg	deserts	X	29	no	1.000022	1	0.538948774337769	j	0	5	3.5
25	15	lakes3.jpg	lakes	B	30	yes	1.000004	1	0.719055652618408	k	0	5	5
25	16	mountains14.jpg	mountains	X	29	no	1.000012	1	0.636149644851685	j	0	5	2
25	17	parks21.jpg	parks	A	30	yes	1.000021	1	0.734172582626343	k	0	5	2
25	18	marshes32.jpg	marshes	B	29	no	1.000027	1	0.610241889953613	j	0	5	3.5
25	19	parks24.jpg	parks	A	31	yes	0.999988	0	0.626319646835327	j	0	5	2
25	20	lighthouses38.jpg	lighthouses	X	28	yes	1.000019	1	0.552364826202393	k	0	5	5
25	21	deserts3.jpg	deserts	X	30	no	1.000033	1	0.681466817855835	j	0	5	3.5
25	22	canyons25.jpg	canyons	X	29	no	1.00003	1	0.611576557159424	j	0	5	2
25	23	fields38.jpg	fields	B	30	yes	1.000011	1	0.689905405044556	k	0	5	3.5
25	24	bridges5.jpg	bridges	A	29	yes	1.000049	1	0.581706523895264	k	0	5	3.5
25	25	mountains28.jpg	mountains	X	30	no	1.000054	1	0.637782573699951	j	0	5	2
25	26	waterfalls6.jpg	waterfalls	X	28	no	1.000045	1	0.893823623657227	j	0	5	3.5
25	27	marshes7.jpg	marshes	B	30	no	1.000028	1	0.601907730102539	j	0	5	5
25	28	beaches9.jpg	beaches	A	30	yes	1.000031	1	0.57399582862854	k	0	5	2
25	29	canyons2.jpg	canyons	X	30	no	1.00003	1	0.828054428100586	j	0	5	5
25	30	deserts46.jpg	deserts	X	31	no	1.000025	1	0.602142810821533	j	0	5	3.5
25	31	marshes2.jpg	marshes	B	31	no	1.000035	1	0.616224765777588	j	0	5	5
25	32	bridges39.jpg	bridges	A	30	yes	1.000035	1	0.671716690063477	k	0	5	3.5
25	33	marshes54.jpg	marshes	B	32	no	1.000021	1	0.816382646560669	j	0	5	2
25	34	lakes33.jpg	lakes	B	31	yes	0.99994	1	0.474775791168213	k	0	5	2
25	35	deserts15.jpg	deserts	X	32	no	0.999911	1	0.635819911956787	j	0	5	2
25	36	beaches54.jpg	beaches	A	31	yes	0.999916	1	0.755864858627319	k	0	5	5
25	37	canyons50.jpg	canyons	X	31	no	1.000322	1	1.05193901062012	j	0	5	2
25	38	bridges45.jpg	bridges	A	31	yes	0.999994	1	0.703973531723022	k	0	5	2
25	39	mountains24.jpg	mountains	X	31	no	0.999962	1	0.575993061065674	j	0	5	5
25	40	lakes31.jpg	lakes	B	32	yes	0.999942	1	0.524238109588623	k	0	5	3.5
25	41	forests50.jpg	forests	X	29	no	1.000035	1	0.754854679107666	j	0	5	2
25	42	marshes5.jpg	marshes	B	33	no	0.999875	1	0.773289680480957	j	0	5	3.5
25	43	waterfalls50.jpg	waterfalls	X	29	no	1.000034	1	0.609007596969604	j	0	5	3.5
25	44	bridges47.jpg	bridges	A	32	yes	0.999925	1	0.88142466545105	k	0	5	2
25	45	beaches43.jpg	beaches	A	32	yes	0.999839	1	0.4781334400177	k	0	5	3.5
25	46	parks23.jpg	parks	A	32	yes	1.000047	1	0.560271263122559	k	0	5	2
25	47	deserts25.jpg	deserts	X	33	no	0.999921	1	0.647630929946899	j	0	5	2
25	48	forests2.jpg	forests	X	30	no	0.999928	1	0.777639627456665	j	0	5	5
25	49	lighthouses44.jpg	lighthouses	X	29	yes	1.000003	1	0.582431554794312	k	0	5	5
25	50	canyons28.jpg	canyons	X	32	no	0.999923	1	0.634905815124512	j	0	5	5
25	51	lighthouses4.jpg	lighthouses	X	30	yes	1.000004	1	0.560650587081909	k	0	5	3.5
25	52	bridges54.jpg	bridges	A	33	yes	0.99993	1	0.550038814544678	k	0	5	3.5
25	53	marshes40.jpg	marshes	B	34	no	0.999908	1	0.962145805358887	j	0	5	3.5
25	54	lighthouses5.jpg	lighthouses	X	31	yes	0.999941	1	0.544246912002563	k	0	5	5
25	55	bridges37.jpg	bridges	A	34	yes	0.999913	1	0.531266689300537	k	0	5	2
25	56	waterfalls48.jpg	waterfalls	X	30	no	0.999937	1	0.644408941268921	j	0	5	2
25	57	lakes49.jpg	lakes	B	33	yes	0.999941	1	0.908424854278564	k	0	5	3.5
25	58	waterfalls40.jpg	waterfalls	X	31	no	0.999977	1	0.523488998413086	j	0	5	2
25	59	parks30.jpg	parks	A	33	yes	0.999979	1	0.743515968322754	k	0	5	2
25	60	beaches20.jpg	beaches	A	33	yes	0.999955	1	0.677587747573853	k	0	5	3.5
25	61	forests40.jpg	forests	X	31	no	0.999956	1	0.581669807434082	j	0	5	3.5
25	62	waterfalls13.jpg	waterfalls	X	32	no	0.999942	1	0.597734928131104	j	0	5	2
25	63	fields25.jpg	fields	B	31	yes	0.999939	1	0.607768058776855	k	0	5	2
25	64	canyons49.jpg	canyons	X	33	no	0.999928	1	0.605813980102539	j	0	5	5
25	65	mountains40.jpg	mountains	X	32	no	0.999952	1	0.576945066452026	j	0	5	5
25	66	forests55.jpg	forests	X	32	no	0.999953	1	0.516023874282837	j	0	5	3.5
25	67	mountains19.jpg	mountains	X	33	no	0.99993	1	0.553100824356079	j	0	5	2
25	68	canyons7.jpg	canyons	X	34	no	0.999957	1	0.607172012329102	j	0	5	2
25	69	mountains53.jpg	mountains	X	34	no	0.999926	1	0.565205574035645	j	0	5	3.5
25	70	lighthouses16.jpg	lighthouses	X	32	yes	0.99993	1	0.5502769947052	k	0	5	2
25	71	beaches35.jpg	beaches	A	34	yes	0.999932	1	0.846340894699097	k	0	5	3.5
25	72	parks32.jpg	parks	A	34	yes	0.999957	1	0.526422262191772	k	0	5	3.5
25	73	lakes37.jpg	lakes	B	34	yes	0.999948	1	0.516496896743774	k	0	5	2
25	74	forests46.jpg	forests	X	33	no	0.999942	1	0.578531742095947	j	0	5	2
25	75	fields1.jpg	fields	B	32	yes	0.999931	1	0.566588878631592	k	0	5	3.5
25	76	waterfalls4.jpg	waterfalls	X	33	no	0.999969	1	0.85065221786499	j	0	5	3.5
25	77	deserts41.jpg	deserts	X	34	no	0.999929	1	0.654725074768066	j	0	5	3.5
25	78	lighthouses8.jpg	lighthouses	X	33	yes	0.999928	1	0.571787595748901	k	0	5	3.5
25	79	waterfalls52.jpg	waterfalls	X	34	no	0.999956	1	0.963827133178711	j	0	5	2
25	80	fields17.jpg	fields	B	33	yes	0.99989	1	0.603852510452271	k	0	5	5
25	81	lighthouses30.jpg	lighthouses	X	34	yes	0.999965	1	0.505976915359497	k	0	5	2
25	82	fields13.jpg	fields	B	34	yes	0.999963	1	0.439002990722656	k	0	5	3.5
25	83	forests53.jpg	forests	X	34	no	0.999927	1	0.51013970375061	j	0	5	3.5
26	0	forests19.jpg	forests	B	0	no	1.000004	1	1.15122056007385	k	1	1	2
26	1	waterfalls4.jpg	waterfalls	A	0	no	0.999883	1	0.781254768371582	k	1	1	2
26	2	fields37.jpg	fields	B	0	yes	0.999887	1	0.751312017440796	j	1	1	5
26	3	lakes10.jpg	lakes	B	0	yes	1.000166	1	1.0270254611969	j	1	1	3.5
26	4	mountains39.jpg	mountains	X	0	no	0.999996	1	0.614480972290039	k	1	1	2
26	5	fields17.jpg	fields	B	1	yes	0.999873	1	0.633511066436768	j	1	1	3.5
26	6	beaches20.jpg	beaches	X	0	yes	0.999984	1	0.83530068397522	j	1	1	2
26	7	forests41.jpg	forests	B	1	no	0.99993	1	0.595676898956299	k	1	1	3.5
26	8	bridges11.jpg	bridges	X	0	yes	1	1	0.691398620605469	j	1	1	2
26	9	canyons29.jpg	canyons	A	0	no	0.999983	1	0.62647271156311	k	1	1	2
26	10	bridges26.jpg	bridges	X	1	yes	0.999979	1	0.641528367996216	j	1	1	2
26	11	parks12.jpg	parks	X	0	yes	0.999983	1	0.597542524337769	j	1	1	3.5
26	12	waterfalls40.jpg	waterfalls	A	1	no	1.000022	1	0.619650602340698	k	1	1	3.5
26	13	mountains1.jpg	mountains	X	1	no	1.000018	1	0.662713527679443	k	1	1	2
26	14	waterfalls1.jpg	waterfalls	A	2	no	0.999973	1	0.75272274017334	k	1	1	2
26	15	deserts42.jpg	deserts	X	0	no	0.999828	1	0.708824157714844	k	1	1	2
26	16	lighthouses27.jpg	lighthouses	X	0	yes	0.999991	1	0.670849561691284	j	1	1	3.5
26	17	bridges9.jpg	bridges	X	2	yes	0.999983	1	0.627926588058472	j	1	1	2
26	18	beaches44.jpg	beaches	X	1	yes	0.999996	1	0.597004413604736	j	1	1	2
26	19	marshes3.jpg	marshes	A	0	no	0.999998	1	0.712059497833252	k	1	1	3.5
26	20	deserts41.jpg	deserts	X	1	no	0.999966	1	0.793097496032715	k	1	1	3.5
26	21	bridges14.jpg	bridges	X	3	yes	0.999948	1	0.931144237518311	j	1	1	5
26	22	marshes56.jpg	marshes	A	1	no	0.999975	1	0.872245073318481	k	1	1	3.5
26	23	waterfalls3.jpg	waterfalls	A	3	no	1.000048	1	1.05263471603394	k	1	1	5
26	24	mountains53.jpg	mountains	X	2	no	0.999896	1	0.862782001495361	k	1	1	3.5
26	25	canyons17.jpg	canyons	A	1	no	0.999903	1	0.752863645553589	k	1	1	2
26	26	beaches39.jpg	beaches	X	2	yes	0.999921	1	0.826953887939453	j	1	1	3.5
26	27	waterfalls46.jpg	waterfalls	A	4	no	0.999932	1	0.907999038696289	k	1	1	2
26	28	marshes27.jpg	marshes	A	2	no	0.99987	1	0.788088083267212	k	1	1	5
26	29	lakes2.jpg	lakes	B	1	yes	0.999832	1	0.890211343765259	j	1	1	5
26	30	fields48.jpg	fields	B	2	yes	0.999861	1	0.883265972137451	j	1	1	2
26	31	forests46.jpg	forests	B	2	no	0.999869	1	0.946298837661743	k	1	1	3.5
26	32	deserts46.jpg	deserts	X	2	no	1.000008	1	0.90909743309021	k	1	1	2
26	33	fields15.jpg	fields	B	3	yes	0.999917	1	0.853478670120239	j	1	1	3.5
26	34	marshes20.jpg	marshes	A	3	no	0.999986	1	0.854209423065186	k	1	1	5
26	35	waterfalls52.jpg	waterfalls	A	5	no	1.000256	1	1.23925948143005	k	1	1	2
26	36	canyons51.jpg	canyons	A	2	no	0.999971	1	0.692319393157959	k	1	1	5
26	37	beaches24.jpg	beaches	X	3	yes	0.999837	1	0.900447607040405	j	1	1	5
26	38	lighthouses36.jpg	lighthouses	X	1	yes	0.999902	1	0.757869005203247	j	1	1	2
26	39	parks51.jpg	parks	X	1	yes	0.99984	1	0.693879842758179	j	1	1	2
26	40	deserts27.jpg	deserts	X	3	no	0.999903	1	0.782953977584839	k	1	1	2
26	41	parks17.jpg	parks	X	2	yes	0.999896	1	0.736021995544434	j	1	1	2
26	42	fields20.jpg	fields	B	4	yes	0.999997	1	0.677709579467773	j	1	1	2
26	43	bridges54.jpg	bridges	X	4	yes	0.999872	1	0.785062789916992	j	1	1	3.5
26	44	lighthouses52.jpg	lighthouses	X	2	yes	0.999912	1	0.948137760162354	j	1	1	3.5
26	45	deserts49.jpg	deserts	X	4	no	0.999953	1	0.916266202926636	k	1	1	3.5
26	46	lighthouses38.jpg	lighthouses	X	3	yes	0.999969	1	0.750303983688354	j	1	1	2
26	47	forests14.jpg	forests	B	3	no	0.999926	1	0.726346015930176	k	1	1	3.5
26	48	parks40.jpg	parks	X	3	yes	0.999911	1	0.932510852813721	j	1	1	3.5
26	49	marshes50.jpg	marshes	A	4	no	1.000101	1	1.29051804542542	k	1	1	5
26	50	canyons28.jpg	canyons	A	3	no	0.999887	1	0.673567056655884	k	1	1	5
26	51	marshes38.jpg	marshes	A	5	no	0.999859	1	0.63872218132019	k	1	1	2
26	52	deserts43.jpg	deserts	X	5	no	0.999903	1	0.776734828948975	k	1	1	2
26	53	lakes50.jpg	lakes	B	2	yes	0.999874	1	0.651854753494263	j	1	1	2
26	54	parks39.jpg	parks	X	4	yes	0.999876	1	0.778866529464722	j	1	1	2
26	55	beaches35.jpg	beaches	X	4	yes	0.999914	1	0.758935928344727	j	1	1	5
26	56	lighthouses30.jpg	lighthouses	X	4	yes	0.999883	1	0.887968778610229	j	1	1	5
26	57	lakes45.jpg	lakes	B	3	yes	0.999916	1	0.78022313117981	j	1	1	5
26	58	mountains43.jpg	mountains	X	3	no	1.000002	1	1.01621985435486	k	1	1	5
26	59	canyons40.jpg	canyons	A	4	no	1.000283	1	1.03346490859985	k	1	1	2
26	60	lakes15.jpg	lakes	B	4	yes	0.999898	1	0.638357877731323	j	1	1	2
26	61	forests11.jpg	forests	B	4	no	0.999947	1	0.766408681869507	k	1	1	2
26	62	fields46.jpg	fields	B	5	yes	0.999944	1	0.81244683265686	j	1	1	3.5
26	63	bridges6.jpg	bridges	X	5	yes	0.999844	1	0.684515237808228	j	1	1	3.5
26	64	mountains31.jpg	mountains	X	4	no	0.999927	1	0.815625190734863	k	1	1	3.5
26	65	beaches2.jpg	beaches	X	5	yes	0.999914	1	0.715701818466187	j	1	1	2
26	66	waterfalls23.jpg	waterfalls	A	6	no	0.999984	1	0.671728372573853	k	1	1	5
26	67	lakes53.jpg	lakes	B	5	yes	0.999914	1	0.707794189453125	j	1	1	3.5
26	68	forests27.jpg	forests	B	5	no	0.999861	1	0.702892065048218	k	1	1	3.5
26	69	mountains47.jpg	mountains	X	5	no	0.999901	1	0.915389776229858	k	1	1	3.5
26	70	bridges44.jpg	bridges	X	6	yes	0.999941	1	0.618062973022461	j	1	1	2
26	71	forests28.jpg	forests	B	6	no	0.999962	1	0.632107019424438	k	1	1	3.5
26	72	marshes34.jpg	marshes	A	6	no	0.999992	1	0.722220659255981	k	1	1	3.5
26	73	lighthouses24.jpg	lighthouses	X	5	yes	0.999822	1	0.765335083007812	j	1	1	3.5
26	74	mountains34.jpg	mountains	X	6	no	0.999907	1	0.645416975021362	k	1	1	2
26	75	canyons47.jpg	canyons	A	5	no	0.999908	1	0.697350978851318	k	1	1	3.5
26	76	deserts29.jpg	deserts	X	6	no	0.999908	1	0.606452941894531	k	1	1	3.5
26	77	canyons11.jpg	canyons	A	6	no	1.000209	1	1.14558482170105	k	1	1	3.5
26	78	parks24.jpg	parks	X	5	yes	0.999898	1	0.915607929229736	j	1	1	3.5
26	79	beaches23.jpg	beaches	X	6	yes	0.999894	1	0.763711929321289	j	1	1	3.5
26	80	parks2.jpg	parks	X	6	yes	0.999861	1	0.754724740982056	j	1	1	5
26	81	fields19.jpg	fields	B	6	yes	0.999877	1	0.709836721420288	j	1	1	5
26	82	lighthouses34.jpg	lighthouses	X	6	yes	0.999893	1	0.762982845306396	j	1	1	5
26	83	lakes43.jpg	lakes	B	6	yes	0.999936	1	0.925099611282349	j	1	1	3.5
26	0	canyons18.jpg	canyons	A	7	no	0.999904	1	1.05125641822815	k	1	2	2
26	1	lakes14.jpg	lakes	B	7	yes	0.999892	1	0.788980960845947	j	1	2	3.5
26	2	beaches32.jpg	beaches	X	7	yes	0.999796	1	0.759013891220093	j	1	2	5
26	3	marshes39.jpg	marshes	A	7	no	0.999916	1	0.84116005897522	k	1	2	3.5
26	4	fields23.jpg	fields	B	7	yes	0.999918	1	0.722232103347778	j	1	2	3.5
26	5	parks3.jpg	parks	X	7	yes	0.999903	1	0.78031587600708	j	1	2	2
26	6	lighthouses51.jpg	lighthouses	X	7	yes	0.999894	1	0.669372797012329	j	1	2	3.5
26	7	deserts28.jpg	deserts	X	7	no	0.999805	1	0.851382732391357	k	1	2	3.5
26	8	lighthouses3.jpg	lighthouses	X	8	yes	0.99994	1	0.79046368598938	j	1	2	3.5
26	9	bridges45.jpg	bridges	X	7	yes	0.999897	1	0.884571552276611	j	1	2	2
26	10	canyons24.jpg	canyons	A	8	no	0.999948	1	0.854614496231079	k	1	2	5
26	11	lakes30.jpg	lakes	B	8	yes	0.999867	1	0.788672924041748	j	1	2	3.5
26	12	marshes45.jpg	marshes	A	8	no	0.999831	1	0.8487868309021	k	1	2	3.5
26	13	fields21.jpg	fields	B	8	yes	0.999911	1	0.673830032348633	j	1	2	2
26	14	mountains9.jpg	mountains	X	7	no	1.000072	1	1.01593327522278	k	1	2	2
26	15	lighthouses56.jpg	lighthouses	X	9	yes	1.000036	1	0.634931564331055	j	1	2	5
26	16	deserts52.jpg	deserts	X	8	no	0.999953	1	0.842995882034302	k	1	2	5
26	17	marshes44.jpg	marshes	A	9	no	0.999952	1	1.17618799209595	k	1	2	3.5
26	18	fields49.jpg	fields	B	9	yes	0.999905	1	0.567267179489136	j	1	2	2
26	19	deserts50.jpg	deserts	X	9	no	0.999971	1	0.615319967269897	k	1	2	3.5
26	20	mountains49.jpg	mountains	X	8	no	0.999949	1	0.64537787437439	k	1	2	3.5
26	21	marshes19.jpg	marshes	A	10	no	0.999899	1	0.597451210021973	k	1	2	3.5
26	22	fields26.jpg	fields	B	10	yes	0.999903	1	0.641521453857422	j	1	2	2
26	23	bridges8.jpg	bridges	X	8	yes	0.999943	1	0.645559549331665	j	1	2	2
26	24	deserts25.jpg	deserts	X	10	no	0.999851	1	0.812627077102661	k	1	2	2
26	25	beaches47.jpg	beaches	X	8	yes	0.999925	1	0.596696138381958	j	1	2	2
26	26	mountains5.jpg	mountains	X	9	no	0.999913	1	0.769714832305908	k	1	2	2
26	27	waterfalls15.jpg	waterfalls	A	7	no	0.999884	1	0.606760025024414	k	1	2	2
26	28	forests26.jpg	forests	B	7	no	0.999924	1	0.656824111938477	k	1	2	2
26	29	mountains55.jpg	mountains	X	10	no	0.999949	1	0.61986255645752	k	1	2	2
26	30	canyons27.jpg	canyons	A	9	no	0.999931	1	0.75590181350708	k	1	2	3.5
26	31	lakes52.jpg	lakes	B	9	yes	0.999845	1	0.712993144989014	j	1	2	2
26	32	parks16.jpg	parks	X	8	yes	0.999862	1	0.711077690124512	j	1	2	3.5
26	33	beaches48.jpg	beaches	X	9	yes	0.999935	1	0.827131271362305	j	1	2	3.5
26	34	parks8.jpg	parks	X	9	yes	0.999922	1	0.677245140075684	j	1	2	3.5
26	35	bridges12.jpg	bridges	X	9	yes	0.999912	1	0.667203903198242	j	1	2	5
26	36	waterfalls25.jpg	waterfalls	A	8	no	0.99999	1	0.924429178237915	k	1	2	2
26	37	forests39.jpg	forests	B	8	no	0.999963	1	0.668444871902466	k	1	2	2
26	38	canyons48.jpg	canyons	A	10	no	0.99994	1	0.710452795028687	k	1	2	3.5
26	39	lakes22.jpg	lakes	B	10	yes	0.999895	1	0.817556858062744	j	1	2	3.5
26	40	mountains11.jpg	mountains	X	11	no	0.9999	1	0.694559335708618	k	1	2	5
26	41	beaches26.jpg	beaches	X	10	yes	0.999896	1	0.826705694198608	j	1	2	2
26	42	parks37.jpg	parks	X	10	yes	0.999885	1	0.711702823638916	j	1	2	5
26	43	mountains6.jpg	mountains	X	12	no	0.999984	1	1.42490792274475	k	1	2	2
26	44	waterfalls36.jpg	waterfalls	A	9	no	0.999725	1	0.684939622879028	k	1	2	2
26	45	forests45.jpg	forests	B	9	no	0.999896	1	0.56292986869812	k	1	2	3.5
26	46	marshes18.jpg	marshes	A	11	no	0.999887	1	0.660065650939941	k	1	2	3.5
26	47	fields27.jpg	fields	B	11	yes	0.999964	1	0.675144195556641	j	1	2	5
26	48	deserts23.jpg	deserts	X	11	no	0.99986	1	0.815196514129639	k	1	2	2
26	49	canyons31.jpg	canyons	A	11	no	0.999832	1	0.687319755554199	k	1	2	2
26	50	lakes1.jpg	lakes	B	11	yes	0.999924	1	0.749330997467041	j	1	2	5
26	51	bridges7.jpg	bridges	X	10	yes	0.999924	1	0.686459064483643	j	1	2	2
26	52	waterfalls2.jpg	waterfalls	A	10	no	0.999922	1	0.816505908966064	k	1	2	3.5
26	53	forests37.jpg	forests	B	10	no	0.999903	1	0.725525856018066	k	1	2	5
26	54	canyons37.jpg	canyons	A	12	no	0.999708	1	0.674658536911011	k	1	2	3.5
26	55	lakes26.jpg	lakes	B	12	yes	0.999756	1	0.734752416610718	j	1	2	2
26	56	waterfalls49.jpg	waterfalls	A	11	no	1.000208	1	1.19273829460144	k	1	2	5
26	57	forests20.jpg	forests	B	11	no	0.999841	1	0.676923990249634	k	1	2	2
26	58	marshes33.jpg	marshes	A	12	no	0.999953	1	0.686980724334717	k	1	2	5
26	59	fields11.jpg	fields	B	12	yes	1.000059	1	1.08804750442505	j	1	2	3.5
26	60	lighthouses14.jpg	lighthouses	X	10	yes	0.99997	1	0.786126613616943	j	1	2	3.5
26	61	bridges30.jpg	bridges	X	11	yes	0.999976	1	0.668196678161621	j	1	2	5
26	62	marshes41.jpg	marshes	A	13	no	0.99994	1	1.18329954147339	k	1	2	5
26	63	fields5.jpg	fields	B	13	yes	1.000077	1	0.817334413528442	j	1	2	2
26	64	lighthouses21.jpg	lighthouses	X	11	yes	1.000004	1	0.679423809051514	j	1	2	2
26	65	mountains14.jpg	mountains	X	13	no	1	1	0.697487592697144	k	1	2	3.5
26	66	lighthouses8.jpg	lighthouses	X	12	yes	1.000151	1	0.99957275390625	j	1	2	3.5
26	67	beaches19.jpg	beaches	X	11	yes	1.000008	1	0.881645441055298	j	1	2	2
26	68	parks21.jpg	parks	X	11	yes	0.999998	1	0.668689727783203	j	1	2	2
26	69	beaches40.jpg	beaches	X	12	yes	0.999996	1	0.878769874572754	j	1	2	2
26	70	waterfalls47.jpg	waterfalls	A	12	no	0.999986	1	0.909817457199097	k	1	2	3.5
26	71	forests30.jpg	forests	B	12	no	0.999995	1	0.74987268447876	k	1	2	5
26	72	bridges37.jpg	bridges	X	12	yes	1.000016	1	0.738021850585938	j	1	2	2
26	73	beaches15.jpg	beaches	X	13	yes	0.999975	1	0.640074491500854	j	1	2	3.5
26	74	canyons34.jpg	canyons	A	13	no	0.999985	1	0.797122478485107	k	1	2	3.5
26	75	lakes9.jpg	lakes	B	13	yes	1.000015	1	0.772184610366821	j	1	2	3.5
26	76	bridges1.jpg	bridges	X	13	yes	1.000012	1	0.71729850769043	j	1	2	2
26	77	parks48.jpg	parks	X	12	yes	1.000052	1	1.29330658912659	j	1	2	3.5
26	78	waterfalls8.jpg	waterfalls	A	13	no	0.999991	1	0.647369384765625	k	1	2	5
26	79	forests31.jpg	forests	B	13	no	0.999999	1	0.633667945861816	k	1	2	3.5
26	80	deserts8.jpg	deserts	X	12	no	1.000367	1	1.28954553604126	k	1	2	2
26	81	parks42.jpg	parks	X	13	yes	1.000058	1	0.637573719024658	j	1	2	5
26	82	lighthouses15.jpg	lighthouses	X	13	yes	0.999995	1	0.787657499313354	j	1	2	3.5
26	83	deserts22.jpg	deserts	X	13	no	0.999981	1	0.702682733535767	k	1	2	5
26	0	mountains33.jpg	mountains	X	14	no	0.999933	1	0.869775533676147	k	1	3	2
26	1	beaches53.jpg	beaches	X	14	yes	1.000014	1	0.748317718505859	j	1	3	2
26	2	mountains40.jpg	mountains	X	15	no	0.99987	1	0.591852903366089	k	1	3	2
26	3	bridges24.jpg	bridges	X	14	yes	1.000011	1	0.778516530990601	j	1	3	3.5
26	4	parks4.jpg	parks	X	14	yes	0.999992	1	0.787537574768066	j	1	3	2
26	5	marshes52.jpg	marshes	A	14	no	1.000003	1	0.784659624099731	k	1	3	3.5
